CO2,NO2,TEMPERATURE,HUMIDITY,PM2.5,PM10,SO2,O3,WIND_SPEED,AIR_QUALITY
,49.2825809,16.03671598,79.59813736,145.1097732,169.6745966,40.34915594,65.54761816,4.162203412,Poor
1.663221816,21.59735481,27.65423757,67.53848246,22.45271855,135.6720059,46.78258713,,4.543472527,Moderate
0.353625437,12.00545957,27.73804635,,65.76942357,40.09737142,,51.42655354,6.160614633,Good
0.916140078,59.83484269,18.3149956,54.10660495,105.9315799,139.5826498,41.91247286,25.93427751,7.869566712,Good
1.864448513,,24.4498671,38.4940503,88.2105482,140.221371,32.2610437,25.72076679,8.965137921,Poor
1.256314012,25.59080665,-2.00510266,70.93701147,117.4090081,38.93541414,23.99829147,16.70279391,1.367065121,Moderate
1.10272933,26.84478959,20.50762349,60.97631,75.15136828,21.3597188,36.21976902,55.54245663,3.929530043,Moderate
0.721552615,51.29083753,30.07923807,40.21581917,45.17504121,126.6004032,5.24572414,43.56184847,2.669733777,Moderate
1.105645265,18.3520954,20.40495384,44.32597745,140.2491762,64.60649748,7.172343547,79.76782946,6.48737376,Moderate
1.590173105,54.70954373,24.1539921,43.27482037,121.3482587,45.28985721,6.371561156,71.94487228,6.192632351,Poor
0.464732266,20.04668443,22.35571976,,5.086701131,132.900899,12.06346162,69.73425483,,Moderate
1.624842279,38.35081305,28.85064863,45.69377484,129.2984859,172.4077601,241.9661394,45.27221578,,Poor
1.629245341,48.73267656,25.11915815,54.20102863,113.5996569,193.0325406,8.62809906,52.30665034,2.135222077,Poor
1.032562489,14.04596415,16.31389718,71.04905086,105.2307662,175.3971473,21.94282162,74.52086686,6.078709582,Poor
1.98209693,54.7408328,23.4406852,36.50403349,80.34369299,186.6329606,18.20565685,22.5188748,4.708842487,Poor
0.352707885,21.87720654,28.17081031,77.57224128,142.1337068,58.08264204,11.04104044,48.42527671,6.161496264,Moderate
1.409061232,15.20548247,27.88298443,41.72128,149.1778939,184.4256544,,40.90738073,9.363348777,Poor
1.453971483,54.34624501,23.50456371,38.15095569,123.2830802,165.7056354,14.12175718,32.46548068,7.106926073,Poor
1.465434126,13.39185296,18.70660359,70.17688297,135.848475,193.8891752,8.392872042,77.29923045,8.988067646,Poor
1.15871108,56.13785953,-7.095373955,58.84286906,59.71766064,119.6825807,17.91118119,64.87667627,1.967078948,Moderate
1.645136207,50.88926649,21.50590268,78.69002067,101.7044799,190.6170168,45.65076929,,1.837273373,Poor
1.956533743,53.6711619,27.11558499,,46.41576834,146.4150276,8.48715143,62.73190523,5.539789357,Poor
1.110599622,31.97024948,30.42245632,34.20638311,,94.09524324,35.3961281,55.13992304,9.404729162,Moderate
0.473424848,56.3500484,23.08579495,58.89455563,52.8726128,131.5534559,26.96929873,43.27513474,6.289250226,Moderate
0.283610743,57.4980592,23.54979376,64.25671549,32.54073979,78.45994183,5.477360123,16.24555176,2.17291552,Good
1.703544492,21.03848064,27.62615106,63.08421442,101.6456866,86.46322545,5.601911396,67.44035075,5.878300106,Poor
1.934515959,41.82151248,26.87321582,42.45043681,53.45794356,120.3214221,9.788514755,79.81960573,7.467433666,Poor
0.853548134,20.80190913,32.80282275,47.37593977,141.0193002,158.9272197,34.83313226,,3.055200528,Moderate
,10.95961384,16.46163124,78.55754537,26.33867141,77.62377269,34.35073228,59.52659733,3.60043315,Moderate
1.043589156,,20.99131356,44.28537838,84.59189659,34.14288677,29.89881372,69.81980648,1.580416124,Moderate
1.356354701,33.73154379,17.78393403,61.13152668,86.86564265,125.5712321,22.64451988,12.17398132,8.691557168,Moderate
1.857570321,52.57124789,20.99601055,44.99710349,140.54535,96.89833486,11.11959396,12.16794224,1.668221734,Poor
1.900578314,16.82198763,28.32770827,58.28907774,22.27539744,,10.35687303,67.5853549,6.791969107,Moderate
1.17685295,39.00431039,34.58209876,35.87756501,69.09484604,98.77258898,30.36080573,48.03840965,3.27396702,Moderate
1.87315246,26.23379634,30.43253822,47.74488417,137.8909269,181.0434804,43.68531671,11.03992858,5.280895278,Poor
0.815271233,31.06240266,15.24313543,32.00694295,19.42672699,148.8161062,22.11191676,78.67206424,7.585984855,Moderate
0.505086944,45.45302597,29.47946111,67.4091956,130.6313616,72.39352749,38.7672812,32.41268172,4.343170054,moderate
0.495678436,11.92131745,24.61780293,55.12136436,66.44666739,134.3527654,34.3353162,31.96475003,3.201546466,Moderate
0.877267254,28.98928901,23.14212978,48.60866276,131.5912563,197.0565508,49.66311019,26.3506304,4.951263196,Poor
1.222955486,53.00611986,29.28065289,59.7651633,143.7244629,72.87432654,12.95451304,47.96099829,2.619996549,Poor
,35.88558217,,73.95928863,45.68711792,197.6631674,14.76686029,57.25909201,8.280799747,Poor
1.262530897,15.91680955,25.9771733,44.70337311,145.6607962,43.63541645,,15.9919687,3.38379632,Moderate
1.19343231,21.33282011,22.39626512,,102.9600822,65.2677558,45.69527504,28.83838268,1.047917715,Moderate
1.024855203,23.48748058,27.46811916,78.76715667,132.5640983,166.9329928,19.29578178,26.59492738,5.708423348,Moderate
0.510175768,51.30338151,21.23727716,50.55987444,118.5584075,151.1665491,3.171846633,61.02093566,9.799415315,Moderate
1.674384172,22.54833307,20.06203078,57.82892143,44.95718256,180.3850156,42.59581302,64.95503031,5.942296137,Poor
1.73541702,45.32378632,15.20262368,58.83511994,110.9762001,131.8686474,23.77711202,29.67517198,2.923630192,Poor
,17.62080067,23.2728535,67.55885685,136.2683549,91.02437218,19.83629494,50.96826129,9.483487391,Moderate
0.958564191,59.91737557,26.43491966,68.97583507,50.7523112,49.6591564,46.89740867,38.89875784,7.732312654,Moderate
0.557688227,57.78257491,16.39282296,38.06814005,143.4120597,66.61653371,18.9032897,58.30527479,3.537431959,Moderate
1.587740924,23.35141351,17.21978938,65.10730481,62.4653307,192.738066,49.56020865,,2.6724885,Poor
1.907993967,53.95591538,25.54799244,,137.1441826,179.860917,26.90918126,49.28051487,8.761907171,Poor
0.429644545,,20.81009011,78.48618164,32.84233229,130.2464982,19.91177033,35.46078648,9.555345693,Good
0.374917689,,17.84274248,32.01754134,84.54532018,100.8373022,47.89323254,24.7845781,,Moderate
1.291572307,44.27826436,33.63507439,39.39601904,148.4782733,145.2458187,6.984009258,54.14120881,5.063923205,Poor
-0.299306903,10.37814375,20.90580988,34.35086092,107.8613792,70.79357093,45.57056916,46.1162115,7.257066902,Moderate
1.811372308,58.78051004,,46.33973529,112.2230388,130.9584866,7.395445809,24.77046842,7.391888635,Poor
1.454126898,35.77980143,32.54181162,69.91465986,48.99090383,122.7504892,13.95981506,19.87882828,8.721002667,Moderate
0.333280373,30.42266065,27.8576382,47.71356636,54.02223936,43.58635355,41.89768228,31.6742267,6.85083206,Moderate
,44.16293818,28.06325581,49.55164346,85.09308998,193.8133113,24.60189333,11.61329619,7.485277774,Moderate
0.327023745,43.19022638,26.60935202,74.86829329,71.48519152,22.36246856,14.25038231,13.44125804,,Good
0.795616445,14.0523108,15.66378709,42.26761571,35.28048565,31.08889875,4.308529409,23.54130596,9.350123314,Good
0.41072063,31.77916574,34.95641711,54.62845354,79.03270927,47.53970243,40.94129752,46.27528209,3.359016748,Moderate
1.598864449,35.95408926,21.97641068,37.06117717,12.77704477,69.54118909,16.50791909,12.64740956,9.28102432,Moderate
1.020182155,45.45231309,31.45069589,41.90733268,58.5247481,179.8301687,41.81674664,49.78234058,3.452204656,Poor
0.71079663,42.04131573,24.39976536,51.56169349,26.1730478,97.67172611,28.41598467,62.95770084,8.732173238,Moderate
0.241889484,57.59058927,30.81019589,67.96462535,35.40509023,78.34309781,14.90045468,39.7200825,3.075747762,Moderate
1.196937712,25.36449825,27.06986192,73.53345171,144.4054098,33.05785705,24.31056284,33.51623074,3.997068697,Moderate
0.917308522,26.85015882,23.80882701,62.95227051,63.04536125,81.61108186,15.58041655,75.51959253,5.648918594,Moderate
0.480790137,27.53559077,21.33523354,62.46611623,74.38120517,103.9035891,23.82698523,63.23252244,2.883589854,Moderate
0.990148557,55.61816728,28.76548472,43.76441067,30.28934373,78.07796512,43.86843494,12.68530884,8.253731158,Moderate
0.339922347,37.51132711,24.93390846,51.49926071,78.62488654,196.2917578,17.70369752,44.58081694,6.207268137,Moderate
1.833619653,40.93056891,29.79808242,46.86032878,125.1236073,,5.808826886,70.99335146,2.380283447,Poor
0.969573833,42.92259173,32.29127219,50.59790475,26.95960068,62.66191977,18.48792945,27.92148211,6.000554392,Moderate
,,23.57404042,57.85202566,112.8662522,114.4525105,21.02361276,35.88164676,7.388242419,Moderate
0.320737659,37.71132571,31.5501264,58.59979391,33.64560632,80.21790964,39.18876006,23.39024097,1.381010433,Moderate
1.704764217,46.65565112,25.10910236,38.96780051,84.82709369,187.1743673,7.786821462,35.02593299,9.002074202,Poor
1.631335151,23.84138986,34.76071932,64.85679029,89.80003264,65.89329309,47.01880025,43.38943408,1.610167562,Moderate
1.397066014,22.34893995,24.66079395,51.31991784,34.2602675,89.46737577,45.97400081,28.13246009,4.12964052,Moderate
0.808391282,,32.15124675,79.53395785,73.40227644,462.0475723,47.2695626,52.2255495,8.273413441,Moderate
1.454628334,36.32013305,17.4600659,45.63889946,24.28642084,,35.75961165,32.43753168,7.363280524,Moderate
1.158660979,36.76550657,30.85190233,50.88334979,5.876821262,42.12253557,4.823574372,18.91183151,6.187649963,Good
1.00534226,53.10072411,30.70379086,35.22272591,429.6235846,104.8888371,25.3330307,64.74012779,7.476025719,Moderate
0.538618088,22.82813919,25.40339785,53.31497065,80.47885641,198.4505034,17.89491165,42.52826279,5.444623133,Moderate
1.846722622,10.46658099,30.61263435,34.76804606,94.49316293,155.5112275,43.74219501,26.86973806,1.169927907,Poor
1.52846051,34.37855968,34.02846442,58.84406007,37.73948506,24.47649483,23.89055896,45.5977224,7.18091016,Moderate
0.913777008,38.11484079,29.26413767,76.77422568,39.03939115,146.087956,32.14006267,22.49154719,3.474812728,Moderate
1.806606197,10.31929359,32.45507679,61.42132283,63.78630965,157.8481251,38.81091566,52.99181952,5.115849489,Poor
,54.60423445,27.68727378,37.84063527,91.62724017,163.9470536,48.10083094,61.29063908,6.916998945,Poor
0.730008006,,,33.3627957,,110.9683517,,56.76136168,2.772582672,Moderate
1.45234764,40.51668917,32.77318161,37.60242837,41.07480937,80.50194404,25.64930785,38.94260367,4.986226882,Moderate
0.264696093,42.51628432,26.64397493,49.46152358,112.6293519,34.29792116,22.28427493,13.06927967,6.269373445,Moderate
0.789495234,17.31869961,17.81605898,66.94333386,11.2495158,50.57841797,5.207327853,32.03888088,3.311484171,Good
1.47453064,41.37527316,34.67042945,44.61915552,13.26890253,177.3836399,41.01357389,71.27542679,4.41963957,Poor
1.551567922,57.23071097,34.61478687,45.12097556,63.77217729,130.7452339,41.01635133,31.18482384,2.138907801,Poor
,16.56224388,19.38137618,43.54713492,48.00880991,79.34713428,20.47632887,64.56721773,5.766800743,Moderate
1.39436727,30.07471579,27.03107759,40.55629713,90.79896049,158.5350371,9.230981642,37.64931894,7.259396133,Moderate
1.321936628,34.79378675,19.25288753,60.38763415,111.4830231,73.54456921,27.91245994,,3.231392048,Moderate
1.931910587,19.78889928,23.05746565,48.36953643,125.2865938,140.2117081,40.26348213,26.09428596,1.114808317,Poor
,,30.63647727,68.76220259,10.16058347,193.6079974,8.694306679,66.11498129,8.772193028,Moderate
1.757912827,40.76097191,19.18370931,41.06193482,124.4796595,180.1067824,4.824208547,66.42677236,,Poor
0.518799223,13.92892486,23.3789558,63.34236957,39.89722464,184.2932141,31.52773646,,6.438335644,Moderate
1.23585352,53.41356403,23.03557601,33.11970343,149.5576655,99.97118232,16.92030798,68.85495504,5.426883635,Poor
1.445411356,49.87795503,32.48445049,43.59730197,5.607179326,59.70690035,39.79388505,56.46541368,9.1991413,Moderate
1.250105231,16.40478732,25.13840876,,110.5768834,147.0271524,33.73772841,37.73731428,7.55623851,Moderate
0.576828782,53.89871602,30.66396827,75.12065166,46.90043611,58.79328803,5.277818926,54.59332875,8.843911126,Moderate
0.301475894,40.3547018,24.87628081,70.07228881,112.6323736,167.2556613,34.77637261,,2.111172164,Moderate
0.907575904,59.33312966,15.0313021,,19.06002229,143.2748446,42.25647083,60.00712934,8.761014248,Moderate
1.237729656,46.47541143,25.37401989,32.24984106,140.2221728,41.94129964,23.40029682,45.72749049,5.14872633,Poor
1.12518108,33.26028061,27.89665208,47.16933511,6.012427973,170.9449143,26.64441221,55.3485927,2.048009717,Moderate
0.35030129,53.16668248,16.32019688,63.08336298,29.48447719,69.066057,22.17102913,28.4431412,1.403929148,Moderate
1.359199178,40.97946687,,63.61919216,75.32760819,15.72489937,20.78233634,16.83331324,6.97334031,Moderate
0.896123623,23.71076012,25.12532119,55.90040332,126.6762582,59.69623614,8.50202741,48.33312705,2.555380463,Moderate
1.89967968,53.97909275,29.6546695,73.68092644,62.99753765,124.3102595,6.196480902,50.65159979,9.541716429,Poor
1.018173917,,25.06167902,52.91617973,141.5984418,136.326842,26.64727707,24.43419011,1.307580301,Poor
1.556080733,33.17470219,23.15086062,,41.58563674,90.01226012,6.481520639,21.51677607,6.914778955,Moderate
1.291114342,59.56279969,17.10729845,56.23678188,21.03752184,137.6290607,10.84665841,45.24990521,4.510594592,Moderate
1.982909256,58.49560231,20.71567111,40.52534698,88.38378315,120.9625012,40.13617457,52.26286007,9.062308913,Poor
1.584177347,59.38927601,29.26092101,138.2143616,,,45.49334204,17.32624437,6.485007676,Moderate
0.598176995,13.11365529,27.75376494,55.72306639,142.4144957,37.28913715,48.44268086,66.88851304,2.416406634,Moderate
1.759117062,-0.225227196,33.1228651,33.20031733,83.49929103,116.6976922,20.26500422,76.20423019,3.173556042,Poor
0.635699489,48.52037089,-2.693200419,47.52602671,92.73798019,180.6778121,,76.24650574,7.115966529,Poor
1.254396046,50.28350765,27.52468643,53.25047588,103.4646577,179.8039474,18.06667654,63.34229047,3.948096645,Poor
0.82220111,41.1792844,,32.78027608,48.15929025,18.08423686,21.02766738,21.47441834,5.289111492,Moderate
0.861888446,11.98094127,21.18745436,63.09844724,110.6551612,,11.78464293,62.24196688,8.635759538,Moderate
0.645915781,,32.76807345,50.09435999,31.21384683,96.23917225,35.87780991,13.74042217,3.556937343,Moderate
1.58508728,28.38796754,34.02859621,76.68747115,8.675547618,59.21457084,10.39646442,34.2528501,3.032932716,Moderate
1.851164436,13.3834181,34.54013909,35.17170574,112.0891777,45.85565701,10.450451,,1.083272702,Moderate
1.816497721,11.76556775,24.23432288,37.69499523,17.32011203,182.5936592,44.84037152,36.407639,3.73739729,Moderate
1.55924706,21.6856041,19.23988109,44.08080211,71.80637204,131.4914651,45.75057467,37.63427217,6.482758523,Poor
0.866849785,53.40283451,30.60752247,47.19788433,59.67282,131.1856359,12.88298036,21.31463856,5.364930561,Moderate
1.97517934,41.65756878,17.67656726,,147.4972334,142.0355432,27.7604068,10.95478921,,Poor
1.034657129,58.14634376,17.85751923,68.02878212,68.8964081,45.26899777,24.96720477,67.45150886,1.087303194,Moderate
0.39290962,16.62623364,33.85448638,70.04903502,84.32157511,103.8339503,47.53831195,40.70701878,5.088436519,Moderate
1.947904841,53.89150391,24.17881033,56.59358833,56.445607,116.6411889,36.03472287,62.04809887,4.614878132,Poor
1.809006649,18.70546677,15.72037637,58.65211003,32.0308717,130.9640873,45.281787,61.96171719,6.935410523,Poor
0.273563509,45.43723489,30.45842964,74.22934441,97.06146558,108.6182681,22.82338937,29.52103484,9.387497257,Moderate
1.964058636,27.37857621,,78.40381907,32.13301921,102.7887091,12.67670361,63.84753915,6.838255383,Moderate
1.272149733,52.21785414,27.81230367,60.59155101,85.32902205,190.2232932,40.8775746,27.99829528,5.749949882,Poor
1.635131658,42.19521268,30.60731006,79.51661519,41.56506724,31.78336331,26.67351278,29.83075696,3.465233836,Moderate
1.666234496,55.08809961,28.24868023,66.57431799,54.60922702,18.13928892,16.36154959,19.92910783,7.715178804,Moderate
1.164394431,49.74047744,23.86760029,30.41818409,80.89319878,24.55661107,15.59821781,17.90007013,8.936693207,Moderate
1.805683799,,27.7280274,34.41924735,30.95958743,156.7554125,20.17224155,74.16501719,3.551150343,Poor
,29.80863458,29.80952264,52.69949556,52.67927959,107.6146135,47.35738366,33.93541455,5.527614904,Moderate
1.860498886,42.29054063,15.75142181,41.69064165,91.61029486,188.1901627,44.81820254,27.65769837,6.135052642,Poor
1.373530267,25.51809795,24.87093161,64.61794612,102.2129784,27.58690311,42.73900811,0,9.93847365,Moderate
,14.03007569,20.52638217,32.99716504,59.66299426,163.49902,25.25144188,69.31077219,2.901366252,Moderate
0.408564307,22.98768919,25.25309506,41.11806524,,109.4351243,44.82231052,56.6049081,9.605990563,Moderate
0.292661752,47.48259159,26.97957016,48.77344642,124.7601847,87.97868731,5.98926751,24.89950602,,Moderate
1.173143219,31.93077096,23.1925779,63.87658069,46.78675626,189.4518151,20.20332849,15.12719229,3.9068086,Moderate
0.628729006,51.25247051,25.09591197,69.6909052,13.98224519,187.6406897,20.85644168,,,Moderate
0.403828483,46.42453386,21.07885025,31.96959168,67.40024719,168.9091852,22.54794175,64.83030647,6.247167827,Moderate
0.251808817,50.01782539,32.00696002,43.87323399,117.8167144,196.5559168,15.93393995,65.72479678,8.663360044,Poor
0.303605768,26.35165808,31.08874415,74.47596555,142.0284894,192.2246473,31.01500476,33.39507361,8.906776743,Moderate
1.836776724,35.63442555,21.28700226,46.3371271,70.8566311,19.04164172,41.75230228,47.5604733,4.745953279,Moderate
1.993946307,39.72381676,15.08726539,68.63857098,109.9842324,125.2680652,27.04170512,48.47356108,2.5419209,Poor
0.807707309,56.60140528,32.04527749,74.12799384,98.37370402,16.68110147,27.21403463,44.74259399,8.086139636,Moderate
0.852309018,22.33394323,26.67545561,52.50293197,145.6237354,53.10781407,32.43418591,75.52879001,1.904773228,Moderate
0.341221486,20.53310945,17.81105935,37.81032843,,199.5693687,38.91249257,53.50250959,3.605480786,Moderate
1.829687558,20.78375762,31.93937708,34.11361621,143.6623228,193.105528,34.08891165,72.4274148,1.364582556,Poor
1.715814062,53.13985388,33.19886288,35.57965,65.71079578,,48.39121086,72.44520458,8.452389572,Poor
0.642723911,12.88902805,25.59319448,47.96043735,56.61387715,197.1465408,42.60006157,43.12492308,3.280582968,Moderate
1.043647688,14.78572778,34.28156833,44.05248751,5.032920542,84.43444897,41.12191462,48.05169024,6.348985605,Moderate
0.92137351,32.43053155,32.13074447,62.07522406,111.8842,64.90235619,36.4227254,36.56229664,8.296486057,Moderate
1.167312085,46.64007724,,43.57460013,139.8739544,71.81123252,22.27111798,54.66649081,9.095077761,Poor
0.874172214,53.73508363,33.30180137,61.51236097,128.2441029,86.4194231,39.79740987,33.05248942,5.491325556,Poor
0.898705867,,34.87696778,46.7639525,109.4228318,29.23929886,29.89733928,12.33985732,,Moderate
1.332097124,34.44232901,33.88084188,46.3126959,118.3741824,49.51916792,43.6269404,10.05526578,3.779748093,Moderate
0.9361153,45.79124823,-3.348074283,52.75859959,80.59966811,143.8874628,12.38447769,54.99614351,5.728887985,Moderate
0.915117123,48.73168903,23.38895988,43.29642253,107.5554422,33.35896801,6.498135667,55.84587732,1.684899901,Moderate
1.05358559,53.52892125,27.13463449,79.77844502,13.32181733,135.7547029,12.10808911,37.16931567,7.994673185,Moderate
1.189151988,43.37966928,20.57519745,48.57336313,103.9683694,21.1833609,7.213654868,,,Moderate
0.791752899,49.77249804,22.58188097,55.07589802,47.24735556,94.93244774,24.8778877,33.60414246,5.980849307,Moderate
1.863913152,20.24406371,16.25052591,52.20517785,29.36290757,27.14082631,25.6707418,37.78225752,6.246986317,Moderate
0.526583783,39.9112647,20.00935798,71.16366063,87.78152279,24.30974259,27.36478245,10.74690889,8.618810438,Moderate
1.121767505,31.61674005,24.75334137,68.32575248,12.41677981,195.3572905,33.43343039,49.2244072,3.581801875,Moderate
0.96879402,,,71.06941815,142.827259,161.8926733,10.37442333,44.80170965,1.202538947,Poor
0.281803485,19.05746748,16.43551612,76.03698252,25.19184026,131.3157928,47.11980719,,7.523837682,Moderate
0.87763406,43.37749496,22.20467838,71.95901975,91.42726679,61.77491913,14.07159893,23.56019355,5.626726261,Moderate
1.029401782,56.84789115,31.14311075,39.53049165,83.97147631,156.0368245,5.460317386,47.08663399,4.065183437,Moderate
0.64352366,21.2658465,26.65852114,63.25279945,141.03627,175.3619749,47.57598231,42.38334904,5.159264259,Poor
0.415269643,51.2340483,20.20573715,50.78875518,83.34043951,164.9764605,7.142685439,54.74840182,8.292729692,Moderate
1.720188917,32.56196721,16.62298357,70.62369105,133.2297971,82.44478909,,25.87859716,8.597886272,Poor
0.404252338,21.49773029,22.23706186,67.11265936,15.31757344,31.38699283,25.67717384,18.34901704,7.91578964,Good
1.182110221,,26.38754722,70.84869536,12.13703261,60.2611851,38.08325006,41.30910777,9.087750355,Moderate
1.120416318,58.79326279,28.45933245,71.85598139,102.0367593,112.8108542,6.660312487,45.9404148,1.540658515,Moderate
0.260358383,14.10858337,23.7322838,78.28736049,74.97717917,99.16702275,9.157687077,38.57662635,9.640106927,Good
1.274317128,,33.89472518,30.05560471,137.4183045,87.19413167,,42.52079351,3.681818152,Poor
1.976396486,16.47574606,21.50208031,66.62005245,141.3730732,122.2684716,,59.98833986,1.137383557,Poor
0.26722674,,18.33720403,56.38387331,105.7682023,135.1678613,17.17812536,33.28831258,6.924554051,Moderate
0.599794059,27.0936083,15.96285672,,24.16605037,108.333041,47.24010966,19.67718959,1.162288088,Moderate
0.293027098,53.35157481,21.81208333,52.73821713,91.89839662,63.10888745,28.07356981,15.05605438,9.351105669,Moderate
1.82748565,37.88917087,29.77194916,52.13990683,,186.8212329,30.16938879,17.96333712,6.142055756,Poor
-0.443058849,32.26526275,17.3227792,78.04600735,113.72969,,40.96807824,62.45207486,4.634299047,Poor
0.71271289,12.28710169,32.11392188,78.4032906,90.2600672,147.832623,30.97801153,70.2779464,4.582493566,Moderate
1.977097033,41.19296623,31.85423804,31.24858311,68.11303055,64.57949437,43.39663985,35.0488811,4.994052214,Poor
0.637709944,13.85291396,32.25280942,58.89035251,22.28551421,163.3377915,31.43834891,20.68607152,2.993509458,Moderate
1.093459245,22.82650312,18.09657225,44.79120487,83.0626498,159.4261838,38.64408426,70.49614216,8.886825729,GOOD
0.781765278,56.86142436,26.8644314,33.78498637,12.9119842,109.552357,29.42080343,57.50620657,3.915059973,Moderate
0.936940974,29.1916476,22.05917007,42.65131705,106.6255261,83.87681324,26.9283291,11.53905654,4.31062463,Moderate
0.845894871,42.96769611,22.95673251,74.30908861,75.91201807,41.46646125,23.94930158,57.81487026,7.989461558,Moderate
0.362521586,44.68411129,27.14179157,40.88336998,37.88203067,24.11948116,41.13889914,52.66274344,,Moderate
1.266346224,20.91269439,32.63855517,70.70628428,72.59633071,188.886009,24.93410832,51.21671891,3.777693837,Moderate
0.309940328,20.42552572,27.92917483,59.80409776,136.8343097,150.4605532,20.83018312,29.24269608,1.933972378,Moderate
1.339582623,52.23916141,25.33145257,37.8238358,11.6098479,191.361826,13.23189055,79.24516784,9.165188505,Poor
,,22.15628168,69.62974066,103.4785724,45.86698697,,49.2486137,4.362096574,Poor
,46.2989955,21.05861811,49.88422072,129.4005625,59.18635467,29.87918356,23.63556619,2.14749754,Excellent
0.382020817,10.28793302,-6.826450602,72.98973374,129.9056167,54.16715885,19.19604,10.91071494,5.603825748,Moderate
0.70146261,25.1564178,34.52027647,75.4587632,15.22766745,192.5529585,12.37986595,14.42838703,5.728244336,Moderate
1.263607298,23.66297635,25.24727555,68.64047866,31.7465624,74.33571273,39.01851019,13.94672977,3.469713685,Moderate
0.481074675,14.64953199,15.50386828,71.21752236,80.11151255,516.7224432,25.374665,48.59221735,4.025488047,Poor
1.932405131,,,33.3486806,,40.7982937,15.63649261,17.65491322,6.272669102,Moderate
0.607692395,57.18079601,28.04448519,59.18567939,62.68004893,91.05598214,48.54038667,61.00306098,3.417216439,Moderate
0.304550502,48.35941445,32.14358514,76.81403107,89.90674068,27.71947269,20.68095203,78.94503759,1.033476947,Moderate
1.2624152,15.73844359,31.79603213,71.57591666,139.7635052,151.9942614,26.16072326,42.74307617,7.542818842,Poor
1.777976485,13.47119214,30.35135257,77.35807315,129.9096245,84.98838733,3.911858544,13.09018935,4.052830881,Moderate
1.048837139,14.90412904,28.33200958,48.67289726,82.51108678,90.19560282,16.14467126,76.40578566,5.86026273,Moderate
1.847878936,18.23531767,19.96752521,45.74592223,38.10803159,71.06716582,23.8085886,53.28424149,5.748620112,Moderate
1.667830571,50.47580374,,30.95644832,74.22534747,199.7766931,45.87375585,39.10423607,2.539922306,Poor
1.323628393,10.60542376,22.17156923,72.23329545,127.5307491,42.6356027,25.89287958,50.93297658,5.897621043,Moderate
1.080964935,37.27159347,27.2658337,58.28724753,31.19534349,54.86063785,4.467037336,21.09753109,5.57565379,Moderate
1.361850133,11.66015544,17.42050001,31.94896603,148.9146199,127.791153,24.61727171,46.53036067,6.458610028,Poor
0.266396505,53.57684031,25.42891378,33.3282364,56.1999189,83.82806005,28.34210832,15.48367524,5.622700455,Moderate
0.527470635,39.65221671,26.24145589,74.78449721,53.76689217,197.988184,24.53790579,31.93573861,3.521207069,Moderate
,26.32306541,-6.949668547,31.68382019,15.54656743,143.1902424,6.544372272,47.41881813,3.602738368,Moderate
1.383703206,44.74909431,33.15222005,,19.27150742,142.1383535,13.6062354,35.7018738,9.96411505,Moderate
1.481922598,10.581027,34.85633678,76.95342397,64.56437745,64.35699165,26.89851466,45.02136094,3.097478692,Moderate
1.534017169,57.76673433,19.44151741,71.36510749,132.7297983,172.2745559,40.25513641,,9.055600506,Poor
0.415757661,41.63109466,33.0578999,72.74870098,68.77906776,63.2571105,44.43686141,40.76257621,6.013428276,Moderate
,41.23317844,20.64992132,63.55465785,143.7845507,116.055806,,22.01969923,3.438668871,Moderate
1.264295784,12.15868679,29.83792654,45.32164114,11.0171122,,40.80559746,13.65880673,5.831813962,Moderate
0.423735002,28.79441426,15.18076938,62.90799121,115.1744305,188.2512663,19.75102258,41.43863898,9.439881034,Moderate
-0.442995023,53.92577807,20.98791177,72.00540392,26.27079153,133.4827457,41.89631722,,2.144642083,Moderate
1.387971283,28.42631719,20.53628616,67.49888992,85.89168297,151.8225178,26.0925303,59.09053395,5.232916431,Poor
1.091318438,42.48233245,25.8158751,75.68942219,62.4108978,49.09575844,33.32616929,11.72881084,2.861533996,Moderate
,17.11246843,16.52478436,47.54095547,60.4079067,35.25423772,12.34969965,44.85084264,8.979306366,Good
0.611836698,53.59217639,20.84436461,49.59296866,125.1546714,172.8636795,27.0681631,25.76449702,9.243487036,Poor
0.266613742,11.35837106,31.10180637,,101.3871847,167.9705517,13.11645956,46.04492562,8.405992615,Moderate
0.359286504,,17.8394398,72.93821397,149.6736614,103.2419276,28.40597574,56.87278796,6.785500517,Moderate
0.415571837,28.37672111,27.44827283,31.6221723,30.9687662,100.8282087,29.61717537,,5.105144881,Good
1.225801433,58.39300174,26.60177669,49.75776487,36.32455886,154.392987,31.24498816,29.63242569,8.384151611,Moderate
1.651162304,15.81831989,31.94121654,38.22027645,133.7877457,165.4312708,31.92134851,39.42347724,1.349863273,Poor
1.329604544,23.63120004,23.98699484,47.56096937,,114.3959996,17.84898365,71.35923436,3.87686856,Moderate
0.602472509,22.17411483,,69.79631936,,32.20822071,44.42098464,73.41607775,6.841725418,Moderate
1.693535247,16.76770411,23.07202005,76.44297749,116.1203459,188.4340169,28.00084994,23.25526131,7.855684358,Poor
1.461744437,28.32307674,31.68289194,46.41165528,143.0960791,155.4107139,,44.24513741,1.376923545,Poor
1.020925972,59.38611949,34.68220638,33.52459728,89.55388177,102.2508776,6.829273193,18.46724636,2.173066512,Moderate
